id,case_number,primary_type,location_description,arrest,area,ward,community_area,fbi_code,year,vict_age,vict_sex,victim_race,date_occ,time_occ,date_rptd,district,suspect_age,suspect_sex,suspect_race,case_status,crime_category,zip_code,priority_level,repeat_offense_flag
10010202,CPD837818,Fraud,Unknown,TRUE,North Side,W20,Austin,26A,2021,47,F,Unknown,9999-12-31T00:00:00.000Z,1605,9999-12-31T00:00:00.000Z,D16,-1,M,Unknown,Open,Property,60637,Medium,FALSE
10010213,CPD984640,Drug Offense,Alley,TRUE,West Side,W20,Loop,35A,2015,31,F,Asian,9999-12-31T00:00:00.000Z,0:00,9999-12-31T00:00:00.000Z,D05,56,F,Hispanic,Closed,Uncategorized,60629,Low,FALSE
10010333,CPD647646,Robbery,Residence,FALSE,North Side,W40,Humboldt Park,120,2006,71,X,White,9999-12-31T00:00:00.000Z,336,9999-12-31T00:00:00.000Z,D12,45,X,White,Under Investigation,Violent,60612,High,TRUE
10010391,CPD616249,Robbery,Park,FALSE,North Side,W17,Lakeview,120,2004,22,X,White,9999-12-31T00:00:00.000Z,1520,9999-12-31T00:00:00.000Z,D16,60,Unknown,Hispanic,Open,Violent,60619,High,FALSE
10010715,CPD226784,Drug Offense,Alley,FALSE,North Side,W14,Lakeview,35A,2018,27,Unknown,Unknown,9999-12-31T00:00:00.000Z,717,9999-12-31T00:00:00.000Z,D01,-1,X,Other,Under Investigation,Other,60625,Low,FALSE
10010789,CPD513709,Battery,Bar,FALSE,South Side,W34,Humboldt Park,13A,2018,49,F,Black,9999-12-31T00:00:00.000Z,411,9999-12-31T00:00:00.000Z,D09,69,M,Black,Under Investigation,Violent,60637,High,FALSE
10010894,CPD589502,Robbery,Public Transit,TRUE,North Side,Unknown,Humboldt Park,120,2014,76,X,Hispanic,9999-12-31T00:00:00.000Z,242,9999-12-31T00:00:00.000Z,D23,58,M,Black,Closed,Violent,60625,High,TRUE
10010905,CPD653131,Robbery,School,FALSE,North Side,W16,Unknown,120,2015,34,M,Hispanic,9999-12-31T00:00:00.000Z,0:00,9999-12-31T00:00:00.000Z,D18,-1,F,Black,Open,Violent,60612,High,FALSE
10010963,CPD657965,Battery,Retail Store,FALSE,West Side,W41,Englewood,13A,2020,67,M,White,9999-12-31T00:00:00.000Z,747,9999-12-31T00:00:00.000Z,D16,41,F,Asian,Open,Violent,60608,High,FALSE
10010981,CPD802566,Battery,Alley,FALSE,West Side,W6,Unknown,13A,2013,57,M,White,9999-12-31T00:00:00.000Z,0:00,9999-12-31T00:00:00.000Z,D16,76,M,Black,Under Investigation,Violent,60612,High,FALSE
10011008,CPD287255,Criminal Damage,Unknown,TRUE,South Side,Unknown,Englewood,290,2006,43,M,Black,9999-12-31T00:00:00.000Z,910,9999-12-31T00:00:00.000Z,D09,33,X,Asian,Under Investigation,Property,60625,Normal,FALSE
10011010,CPD728954,Drug Offense,Retail Store,FALSE,North Side,W27,Loop,35A,2010,74,M,Black,9999-12-31T00:00:00.000Z,629,9999-12-31T00:00:00.000Z,D04,33,X,Hispanic,Under Investigation,Other,60608,Low,FALSE
10011034,CPD037420,Theft,School,FALSE,North Side,W41,Lakeview,23H,2004,35,F,Unknown,9999-12-31T00:00:00.000Z,1523,9999-12-31T00:00:00.000Z,D20,-1,F,White,Under Investigation,Property,60615,Medium,TRUE
10011037,CPD339385,Burglary,Residence,FALSE,Downtown,W9,Loop,220,2016,27,X,White,9999-12-31T00:00:00.000Z,2047,9999-12-31T00:00:00.000Z,D01,27,Unknown,Black,Under Investigation,Property,60615,Medium,FALSE
10011105,CPD043358,Theft,Apartment,TRUE,Downtown,W43,Lakeview,23H,2022,30,Unknown,White,9999-12-31T00:00:00.000Z,1831,9999-12-31T00:00:00.000Z,D04,78,X,Hispanic,Under Investigation,Property,60622,Medium,FALSE
10011171,CPD045277,Theft,Park,FALSE,West Side,W26,Austin,23H,2005,52,X,Hispanic,9999-12-31T00:00:00.000Z,1139,9999-12-31T00:00:00.000Z,D25,23,X,Unknown,Under Investigation,Property,60615,Medium,FALSE
10011180,CPD645235,Criminal Damage,Parking Lot,FALSE,West Side,W6,Lakeview,290,2011,74,F,Hispanic,9999-12-31T00:00:00.000Z,1142,9999-12-31T00:00:00.000Z,D22,39,F,Black,Under Investigation,Property,60612,Medium,FALSE
10011371,CPD119859,Theft,Park,FALSE,Downtown,W50,Austin,23H,2010,-1,Unknown,White,9999-12-31T00:00:00.000Z,1635,9999-12-31T00:00:00.000Z,D01,77,Unknown,Asian,Pending,Property,60629,Medium,FALSE
10011497,CPD721155,Burglary,Residence,TRUE,Downtown,W35,Humboldt Park,220,2023,32,M,Unknown,9999-12-31T00:00:00.000Z,1317,9999-12-31T00:00:00.000Z,D04,52,X,Black,Open,Property,60622,Medium,FALSE
10011507,CPD762663,Theft,Parking Lot,TRUE,North Side,W4,Unknown,23H,2020,75,X,Hispanic,9999-12-31T00:00:00.000Z,1059,9999-12-31T00:00:00.000Z,D13,54,X,White,Closed,Property,60649,Medium,FALSE
10011572,CPD764438,Battery,Residence,FALSE,Far South Side,W32,Loop,13A,2019,51,M,Unknown,9999-12-31T00:00:00.000Z,1914,9999-12-31T00:00:00.000Z,D07,67,M,Black,Closed,Violent,60629,High,FALSE
10011575,CPD324567,Robbery,Public Transit,TRUE,West Side,W48,Lakeview,120,2008,18,Unknown,Unknown,9999-12-31T00:00:00.000Z,1247,9999-12-31T00:00:00.000Z,D23,-1,X,White,Open,Violent,60637,High,FALSE
10011661,CPD370369,Theft,Residence,TRUE,Far South Side,W21,Englewood,23H,2019,-1,X,Black,9999-12-31T00:00:00.000Z,1239,9999-12-31T00:00:00.000Z,D14,78,F,Asian,Open,Property,60619,Medium,TRUE
10011676,CPD495475,Drug Offense,Alley,FALSE,North Side,W11,Unknown,35A,2014,70,F,Unknown,9999-12-31T00:00:00.000Z,842,9999-12-31T00:00:00.000Z,D19,72,M,Unknown,Open,Other,60637,Low,FALSE
10011760,CPD635776,Fraud,Parking Lot,TRUE,South Side,W32,Englewood,26A,2007,45,X,White,9999-12-31T00:00:00.000Z,1616,9999-12-31T00:00:00.000Z,D23,-1,F,White,Open,Property,60637,Medium,FALSE
10011765,CPD122745,Sex Offense,Parking Lot,FALSE,South Side,W6,Englewood,11A,2010,53,X,Unknown,9999-12-31T00:00:00.000Z,922,9999-12-31T00:00:00.000Z,D04,43,X,Hispanic,Open,Violent,60625,High,FALSE
10011942,CPD257252,Battery,School,TRUE,Downtown,W24,Englewood,13A,2010,30,M,White,9999-12-31T00:00:00.000Z,949,9999-12-31T00:00:00.000Z,D18,68,F,Unknown,Open,Violent,60629,High,FALSE
10012004,CPD886640,Battery,Residence,FALSE,Far South Side,Unknown,Austin,13A,2013,68,X,Asian,9999-12-31T00:00:00.000Z,1542,9999-12-31T00:00:00.000Z,D06,69,X,Unknown,Closed,Violent,60649,High,FALSE
10012032,CPD171663,Theft,Park,TRUE,North Side,W50,Lakeview,23H,2017,-1,Unknown,Black,9999-12-31T00:00:00.000Z,1439,9999-12-31T00:00:00.000Z,D02,40,X,White,Closed,Property,60615,Medium,FALSE
10012041,CPD124300,Theft,Street,FALSE,Far South Side,Unknown,Unknown,23H,2014,38,M,Hispanic,9999-12-31T00:00:00.000Z,1007,9999-12-31T00:00:00.000Z,D21,18,Unknown,Hispanic,Under Investigation,Property,60622,Medium,TRUE
10012102,CPD753509,Robbery,Alley,TRUE,Downtown,W41,Humboldt Park,120,2015,37,X,Asian,9999-12-31T00:00:00.000Z,2111,9999-12-31T00:00:00.000Z,D10,53,Unknown,Asian,Open,Violent,60649,High,FALSE
10012216,CPD687468,Fraud,Alley,FALSE,West Side,W47,Loop,26A,2013,59,F,Unknown,9999-12-31T00:00:00.000Z,901,9999-12-31T00:00:00.000Z,D05,46,M,Hispanic,Under Investigation,Property,60612,Medium,FALSE
10012249,CPD834380,Battery,Parking Lot,FALSE,West Side,W19,Humboldt Park,13A,2006,45,M,Hispanic,9999-12-31T00:00:00.000Z,2342,9999-12-31T00:00:00.000Z,D12,56,X,White,Under Investigation,Violent,60608,High,FALSE
10012556,CPD385828,Robbery,Retail Store,FALSE,Far South Side,W35,Englewood,120,2007,-1,F,Black,9999-12-31T00:00:00.000Z,952,9999-12-31T00:00:00.000Z,D24,-1,F,Black,Closed,Violent,60629,High,FALSE
10012804,CPD332843,Burglary,Retail Store,FALSE,Far South Side,W4,Austin,220,2001,70,X,Asian,9999-12-31T00:00:00.000Z,2343,9999-12-31T00:00:00.000Z,D25,33,Unknown,Black,Closed,Property,60649,Medium,FALSE
10012846,CPD713188,Burglary,Apartment,FALSE,West Side,W37,Austin,220,2020,58,F,Black,9999-12-31T00:00:00.000Z,2047,9999-12-31T00:00:00.000Z,D25,48,M,Black,Closed,Property,60649,Medium,FALSE
10012995,CPD045708,Robbery,Street,FALSE,South Side,W38,Humboldt Park,120,2009,34,M,Other,9999-12-31T00:00:00.000Z,2217,9999-12-31T00:00:00.000Z,D20,72,F,Unknown,Open,Violent,60625,High,FALSE
10013078,CPD858982,Drug Offense,Residence,TRUE,West Side,W33,Austin,35A,2010,19,F,Unknown,9999-12-31T00:00:00.000Z,855,9999-12-31T00:00:00.000Z,D11,77,X,White,Closed,Other,60637,Low,FALSE
10013080,CPD706979,Battery,Residence,TRUE,Far South Side,W45,Lakeview,13A,2011,58,M,Black,9999-12-31T00:00:00.000Z,913,9999-12-31T00:00:00.000Z,D22,44,F,White,Closed,Violent,60622,High,TRUE
10013748,CPD997368,Auto Theft,Apartment,FALSE,West Side,Unknown,Humboldt Park,240,2021,-1,X,Black,9999-12-31T00:00:00.000Z,508,9999-12-31T00:00:00.000Z,D25,49,M,White,Open,Property,60601,Medium,FALSE
10013989,CPD986724,Robbery,Residence,TRUE,Downtown,W23,Lakeview,120,2008,63,X,White,9999-12-31T00:00:00.000Z,1357,9999-12-31T00:00:00.000Z,D16,71,Unknown,Black,Open,Violent,60612,High,FALSE
10014090,CPD374824,Battery,Public Transit,TRUE,Downtown,W47,Lakeview,13A,2009,80,F,Black,9999-12-31T00:00:00.000Z,1408,9999-12-31T00:00:00.000Z,D20,69,M,Black,Open,Violent,60625,High,FALSE
10014203,CPD455794,Criminal Damage,Street,FALSE,West Side,W29,Loop,290,2021,44,M,Asian,9999-12-31T00:00:00.000Z,1142,9999-12-31T00:00:00.000Z,D16,63,X,White,Under Investigation,Property,60625,Medium,FALSE
10014446,CPD058803,Battery,Retail Store,TRUE,West Side,W14,Humboldt Park,13A,2022,31,X,Hispanic,9999-12-31T00:00:00.000Z,921,9999-12-31T00:00:00.000Z,D11,28,X,Hispanic,Under Investigation,Violent,60637,High,FALSE
10014695,CPD154153,Robbery,Retail Store,FALSE,Far South Side,W45,Lakeview,120,2012,66,Unknown,Unknown,9999-12-31T00:00:00.000Z,2047,9999-12-31T00:00:00.000Z,D19,63,Unknown,Hispanic,Under Investigation,Violent,60615,High,FALSE
10014714,CPD929915,Burglary,Street,TRUE,Far South Side,W16,Unknown,220,2010,66,M,Hispanic,9999-12-31T00:00:00.000Z,2308,9999-12-31T00:00:00.000Z,D18,57,Unknown,White,Closed,Property,60612,Medium,FALSE
10014792,CPD514966,Auto Theft,Retail Store,FALSE,South Side,W4,Austin,240,2009,77,M,White,9999-12-31T00:00:00.000Z,223,9999-12-31T00:00:00.000Z,D06,-1,X,Black,Closed,Property,60625,Medium,FALSE
10015042,CPD711082,Theft,Public Transit,FALSE,Far South Side,W22,Austin,23H,2014,-1,M,Hispanic,9999-12-31T00:00:00.000Z,1044,9999-12-31T00:00:00.000Z,D09,77,M,White,Closed,Property,60608,Medium,FALSE
10015060,CPD583212,Theft,Street,TRUE,North Side,W7,Unknown,23H,2005,80,F,Hispanic,9999-12-31T00:00:00.000Z,1635,9999-12-31T00:00:00.000Z,D22,35,F,Unknown,Open,Property,60649,Medium,FALSE
10015137,CPD407208,Drug Offense,Public Transit,TRUE,South Side,W4,Lakeview,35A,2010,23,F,Hispanic,9999-12-31T00:00:00.000Z,443,9999-12-31T00:00:00.000Z,D16,66,X,White,Under Investigation,Other,60612,Low,FALSE
10015146,CPD391962,Battery,Retail Store,FALSE,South Side,W3,Humboldt Park,13A,2023,-1,X,White,9999-12-31T00:00:00.000Z,0:00,9999-12-31T00:00:00.000Z,D08,-1,F,Black,Closed,Violent,60608,High,FALSE
10015324,CPD602035,Battery,Bar,TRUE,South Side,W34,Humboldt Park,13A,2021,30,F,Unknown,9999-12-31T00:00:00.000Z,35,9999-12-31T00:00:00.000Z,D05,34,X,Black,Closed,Violent,60622,High,FALSE
10015462,CPD378767,Assault,Alley,FALSE,West Side,Unknown,Austin,13B,2013,48,F,Black,9999-12-31T00:00:00.000Z,2105,9999-12-31T00:00:00.000Z,D01,32,M,Asian,Closed,Violent,60625,Medium,TRUE
10015468,CPD730210,Theft,Public Transit,TRUE,Downtown,W6,Loop,23H,2017,31,M,Hispanic,9999-12-31T00:00:00.000Z,2049,9999-12-31T00:00:00.000Z,D15,-1,M,Hispanic,Pending,Property,60637,Medium,FALSE
10015558,CPD173036,Auto Theft,Residence,TRUE,North Side,W27,Lakeview,240,2002,60,M,White,9999-12-31T00:00:00.000Z,1304,9999-12-31T00:00:00.000Z,D04,69,Unknown,White,Under Investigation,Property,60608,Normal,FALSE
10015603,CPD553395,Battery,Public Transit,TRUE,South Side,W50,Englewood,13A,2002,78,F,White,9999-12-31T00:00:00.000Z,124,9999-12-31T00:00:00.000Z,D16,18,M,Black,Closed,Violent,0,High,TRUE
10015957,CPD258358,Theft,Parking Lot,TRUE,South Side,W30,Loop,23H,2016,54,F,White,9999-12-31T00:00:00.000Z,452,9999-12-31T00:00:00.000Z,D04,45,X,Black,Open,Property,60637,Medium,FALSE
10015999,CPD590148,Weapons Violation,Alley,FALSE,Far South Side,W38,Austin,520,2008,69,X,Hispanic,9999-12-31T00:00:00.000Z,1939,9999-12-31T00:00:00.000Z,D16,60,M,Hispanic,Open,Other,60629,Medium,FALSE
10016042,CPD143390,Disorderly Conduct,School,FALSE,West Side,W40,Loop,90C,2008,63,X,Unknown,9999-12-31T00:00:00.000Z,325,9999-12-31T00:00:00.000Z,D20,78,X,Black,Open,Other,60629,Low,FALSE
10016075,CPD269612,Robbery,Bar,FALSE,North Side,W45,Loop,120,2020,69,X,White,9999-12-31T00:00:00.000Z,2103,9999-12-31T00:00:00.000Z,D09,68,X,Unknown,Pending,Violent,60629,High,FALSE
10016090,CPD821561,Auto Theft,Apartment,FALSE,Far South Side,W21,Humboldt Park,240,2022,66,X,Hispanic,9999-12-31T00:00:00.000Z,2206,9999-12-31T00:00:00.000Z,D24,-1,X,Other,Under Investigation,Uncategorized,60625,Medium,FALSE
10016104,CPD807479,Criminal Damage,Apartment,FALSE,West Side,W38,Humboldt Park,290,2014,77,M,Unknown,9999-12-31T00:00:00.000Z,56,9999-12-31T00:00:00.000Z,D14,80,Unknown,Hispanic,Closed,Property,60615,Medium,FALSE
10016171,CPD065258,Battery,Street,TRUE,Downtown,W5,Loop,13A,2015,51,F,Hispanic,9999-12-31T00:00:00.000Z,257,9999-12-31T00:00:00.000Z,D15,71,X,Hispanic,Closed,Violent,60619,High,FALSE
10016214,CPD612846,Theft,Park,TRUE,South Side,W23,Loop,23H,2012,72,Unknown,Hispanic,9999-12-31T00:00:00.000Z,310,9999-12-31T00:00:00.000Z,D08,-1,M,White,Pending,Property,60612,Normal,FALSE
10016262,CPD352509,Battery,Apartment,FALSE,North Side,W14,Englewood,13A,2010,19,X,White,9999-12-31T00:00:00.000Z,1217,9999-12-31T00:00:00.000Z,D25,-1,Unknown,Black,Open,Violent,60625,High,FALSE
10016456,CPD749697,Theft,Parking Lot,FALSE,West Side,W40,Englewood,23H,2005,61,M,Unknown,9999-12-31T00:00:00.000Z,2245,9999-12-31T00:00:00.000Z,D16,79,F,Unknown,Closed,Property,60608,Medium,FALSE
10016531,CPD997090,Assault,Street,FALSE,South Side,Unknown,Austin,13B,2015,39,M,Hispanic,9999-12-31T00:00:00.000Z,910,9999-12-31T00:00:00.000Z,D23,41,M,White,Pending,Violent,60612,Medium,FALSE
10016626,CPD759411,Theft,Retail Store,FALSE,Downtown,W15,Englewood,23H,2022,74,M,Black,9999-12-31T00:00:00.000Z,1147,9999-12-31T00:00:00.000Z,D22,29,F,White,Under Investigation,Property,60612,Medium,FALSE
10016726,CPD138121,Robbery,Alley,FALSE,North Side,Unknown,Unknown,120,2002,56,F,Hispanic,9999-12-31T00:00:00.000Z,859,9999-12-31T00:00:00.000Z,D05,77,X,Hispanic,Pending,Violent,60612,High,FALSE
10016797,CPD180148,Battery,Residence,FALSE,North Side,W2,Englewood,13A,2017,19,M,Hispanic,9999-12-31T00:00:00.000Z,1411,9999-12-31T00:00:00.000Z,D17,26,F,Hispanic,Open,Violent,60625,High,FALSE
10016969,CPD536483,Theft,Unknown,TRUE,Downtown,W1,Lakeview,23H,2019,74,X,Black,9999-12-31T00:00:00.000Z,1906,9999-12-31T00:00:00.000Z,D08,38,Unknown,White,Open,Property,60601,Medium,FALSE
10016973,CPD914034,Robbery,Alley,TRUE,West Side,W39,Loop,120,2023,19,Unknown,Hispanic,9999-12-31T00:00:00.000Z,425,9999-12-31T00:00:00.000Z,D15,-1,F,Hispanic,Closed,Violent,60622,High,FALSE
10017072,CPD533580,Assault,Parking Lot,FALSE,West Side,W47,Loop,13B,2010,53,X,Black,9999-12-31T00:00:00.000Z,1808,9999-12-31T00:00:00.000Z,D23,78,Unknown,Black,Under Investigation,Violent,60612,Medium,FALSE
10017111,CPD972776,Battery,Street,FALSE,Far South Side,W25,Unknown,13A,2007,31,Unknown,White,9999-12-31T00:00:00.000Z,1038,9999-12-31T00:00:00.000Z,D25,35,M,White,Open,Violent,0,High,FALSE
10017120,CPD307437,Battery,Alley,TRUE,West Side,Unknown,Humboldt Park,13A,2013,79,M,White,9999-12-31T00:00:00.000Z,1258,9999-12-31T00:00:00.000Z,D25,59,X,Black,Under Investigation,Violent,60629,High,FALSE
10017124,CPD342313,Battery,Parking Lot,FALSE,North Side,Unknown,Humboldt Park,13A,2021,76,M,Other,9999-12-31T00:00:00.000Z,332,9999-12-31T00:00:00.000Z,D10,63,M,Hispanic,Under Investigation,Violent,60608,High,FALSE
10017208,CPD985831,Robbery,Unknown,FALSE,North Side,W12,Loop,120,2013,35,Unknown,White,9999-12-31T00:00:00.000Z,444,9999-12-31T00:00:00.000Z,D03,-1,Unknown,White,Pending,Violent,60649,High,FALSE
10017277,CPD606275,Theft,Retail Store,TRUE,Downtown,W47,Lakeview,23H,2004,31,F,Hispanic,9999-12-31T00:00:00.000Z,1617,9999-12-31T00:00:00.000Z,D16,42,X,Hispanic,Open,Property,60637,Medium,FALSE
10017399,CPD507001,Battery,Park,FALSE,West Side,W41,Austin,13A,2010,45,X,Black,9999-12-31T00:00:00.000Z,350,9999-12-31T00:00:00.000Z,D10,80,Unknown,Black,Open,Violent,60608,High,FALSE
10017419,CPD884940,Trespassing,Street,FALSE,South Side,Unknown,Humboldt Park,90J,2006,30,M,Asian,9999-12-31T00:00:00.000Z,2209,9999-12-31T00:00:00.000Z,D15,45,F,Black,Under Investigation,Other,60615,Low,FALSE
10017624,CPD242894,Theft,Park,FALSE,West Side,W2,Loop,23H,2020,55,M,Hispanic,9999-12-31T00:00:00.000Z,0:00,9999-12-31T00:00:00.000Z,D07,21,M,White,Closed,Property,60608,Medium,FALSE
10017645,CPD272710,Battery,Residence,TRUE,Downtown,W46,Englewood,13A,2012,62,M,Black,9999-12-31T00:00:00.000Z,1954,9999-12-31T00:00:00.000Z,D09,48,X,Other,Open,Violent,0,High,FALSE
10017647,CPD909785,Burglary,Retail Store,FALSE,Far South Side,W34,Lakeview,220,2021,34,F,Black,9999-12-31T00:00:00.000Z,1827,9999-12-31T00:00:00.000Z,D16,46,M,Black,Under Investigation,Property,60625,Medium,FALSE
10017671,CPD027414,Criminal Damage,Unknown,TRUE,Downtown,W45,Lakeview,290,2023,50,F,Hispanic,9999-12-31T00:00:00.000Z,548,9999-12-31T00:00:00.000Z,D11,37,M,Black,Open,Property,60649,Medium,FALSE
10017937,CPD272251,Burglary,Alley,FALSE,South Side,W14,Englewood,220,2010,34,X,Asian,9999-12-31T00:00:00.000Z,2303,9999-12-31T00:00:00.000Z,D21,57,Unknown,Unknown,Open,Property,60625,Medium,FALSE
10018012,CPD488937,Trespassing,Parking Lot,FALSE,South Side,Unknown,Unknown,90J,2013,19,F,Unknown,9999-12-31T00:00:00.000Z,422,9999-12-31T00:00:00.000Z,D25,54,Unknown,Hispanic,Closed,Other,60637,Low,FALSE
10018163,CPD306331,Fraud,Residence,FALSE,North Side,W16,Unknown,26A,2005,21,F,Hispanic,9999-12-31T00:00:00.000Z,1543,9999-12-31T00:00:00.000Z,D13,79,M,Black,Open,Property,60622,Medium,FALSE
10018197,CPD891445,Robbery,Public Transit,FALSE,North Side,W8,Lakeview,120,2006,56,X,Unknown,9999-12-31T00:00:00.000Z,247,9999-12-31T00:00:00.000Z,D05,23,X,Hispanic,Under Investigation,Violent,60601,High,FALSE
10018397,CPD879616,Theft,Alley,FALSE,Far South Side,W35,Austin,23H,2016,47,M,White,9999-12-31T00:00:00.000Z,2150,9999-12-31T00:00:00.000Z,D05,71,F,Hispanic,Closed,Property,60608,Medium,FALSE
10018576,CPD696982,Theft,Alley,TRUE,North Side,Unknown,Englewood,23H,2015,76,F,Unknown,9999-12-31T00:00:00.000Z,408,9999-12-31T00:00:00.000Z,D07,36,F,Black,Under Investigation,Property,60601,Medium,FALSE
10018649,CPD246877,Trespassing,Residence,FALSE,Far South Side,W24,Austin,90J,2009,37,M,Asian,9999-12-31T00:00:00.000Z,1210,9999-12-31T00:00:00.000Z,D15,22,F,White,Pending,Other,60619,Normal,FALSE
10018656,CPD075437,Disorderly Conduct,Park,TRUE,Far South Side,W50,Lakeview,90C,2020,62,X,Hispanic,9999-12-31T00:00:00.000Z,1513,9999-12-31T00:00:00.000Z,D16,73,X,Other,Open,Other,60608,Low,FALSE
10018685,CPD172711,Disorderly Conduct,Apartment,FALSE,South Side,W7,Loop,90C,2019,19,X,Unknown,9999-12-31T00:00:00.000Z,1814,9999-12-31T00:00:00.000Z,D08,36,F,White,Open,Uncategorized,60608,Low,FALSE
10018688,CPD509194,Disorderly Conduct,Bar,FALSE,Downtown,Unknown,Englewood,90C,2007,-1,M,Hispanic,9999-12-31T00:00:00.000Z,2329,9999-12-31T00:00:00.000Z,D14,53,M,Black,Closed,Other,60625,Low,TRUE
10018928,CPD487859,Theft,Residence,TRUE,West Side,W38,Austin,23H,2023,25,M,Black,9999-12-31T00:00:00.000Z,2148,9999-12-31T00:00:00.000Z,D10,69,F,White,Closed,Property,60608,Medium,FALSE
10019045,CPD331184,Robbery,Public Transit,TRUE,West Side,W43,Lakeview,120,2010,80,F,White,9999-12-31T00:00:00.000Z,737,9999-12-31T00:00:00.000Z,D19,38,X,Hispanic,Closed,Violent,60622,High,TRUE
10019054,CPD367579,Battery,Apartment,TRUE,West Side,W46,Englewood,13A,2006,29,Unknown,White,9999-12-31T00:00:00.000Z,1044,9999-12-31T00:00:00.000Z,D05,35,X,Black,Under Investigation,Violent,60612,High,FALSE
10019256,CPD585484,Theft,Street,FALSE,North Side,W30,Humboldt Park,23H,2009,20,F,Hispanic,9999-12-31T00:00:00.000Z,100,9999-12-31T00:00:00.000Z,D05,62,M,Unknown,Under Investigation,Property,60629,Medium,TRUE
10019417,CPD722771,Theft,Unknown,TRUE,Far South Side,W6,Loop,23H,2001,30,F,Black,9999-12-31T00:00:00.000Z,814,9999-12-31T00:00:00.000Z,D04,52,M,White,Closed,Property,60615,Medium,FALSE
10019454,CPD572859,Theft,Residence,FALSE,West Side,W50,Humboldt Park,23H,2016,38,F,Hispanic,9999-12-31T00:00:00.000Z,0:00,9999-12-31T00:00:00.000Z,D18,22,X,White,Closed,Property,60619,Medium,FALSE
10019457,CPD787873,Battery,Apartment,FALSE,Downtown,W30,Lakeview,13A,2010,18,M,Black,9999-12-31T00:00:00.000Z,1626,9999-12-31T00:00:00.000Z,D08,41,M,Black,Under Investigation,Violent,60625,High,FALSE
10019471,CPD875585,Fraud,School,FALSE,Far South Side,Unknown,Humboldt Park,26A,2017,29,Unknown,Black,9999-12-31T00:00:00.000Z,641,9999-12-31T00:00:00.000Z,D15,36,X,Hispanic,Closed,Property,60619,Medium,FALSE
10019546,CPD049207,Robbery,Apartment,TRUE,South Side,W23,Austin,120,2016,23,M,Hispanic,9999-12-31T00:00:00.000Z,2216,9999-12-31T00:00:00.000Z,D20,47,F,Black,Open,Violent,60612,High,FALSE
10019599,CPD590043,Weapons Violation,Residence,FALSE,North Side,W3,Humboldt Park,520,2017,51,X,White,9999-12-31T00:00:00.000Z,736,9999-12-31T00:00:00.000Z,D02,34,F,Unknown,Under Investigation,Other,60649,Medium,FALSE
10019630,CPD586808,Arson,Street,FALSE,North Side,W12,Lakeview,200,2014,61,M,White,9999-12-31T00:00:00.000Z,229,9999-12-31T00:00:00.000Z,D08,62,M,Black,Under Investigation,Property,60629,High,FALSE
10019645,CPD209604,Battery,Bar,FALSE,South Side,W26,Humboldt Park,13A,2022,71,Unknown,Hispanic,9999-12-31T00:00:00.000Z,527,9999-12-31T00:00:00.000Z,D24,24,F,Unknown,Closed,Violent,60608,High,FALSE
10019659,CPD934181,Assault,Public Transit,FALSE,South Side,W8,Englewood,13B,2015,39,F,Asian,9999-12-31T00:00:00.000Z,629,9999-12-31T00:00:00.000Z,D21,48,F,Asian,Open,Violent,60637,Medium,FALSE
10019750,CPD337759,Theft,Alley,FALSE,Downtown,W10,Austin,23H,2021,28,Unknown,Black,9999-12-31T00:00:00.000Z,1119,9999-12-31T00:00:00.000Z,D03,38,Unknown,White,Closed,Property,60629,Medium,FALSE
10019775,CPD336995,Criminal Damage,Parking Lot,FALSE,South Side,W14,Humboldt Park,290,2020,79,X,Hispanic,9999-12-31T00:00:00.000Z,2110,9999-12-31T00:00:00.000Z,D07,44,M,Black,Open,Property,60612,Medium,TRUE
10019904,CPD418729,Trespassing,Retail Store,FALSE,West Side,W16,Austin,90J,2004,70,X,Hispanic,9999-12-31T00:00:00.000Z,1457,9999-12-31T00:00:00.000Z,D14,-1,M,Unknown,Closed,Other,60608,Low,TRUE
10019961,CPD975598,Burglary,Residence,TRUE,North Side,W7,Loop,220,2005,54,F,Hispanic,9999-12-31T00:00:00.000Z,1,9999-12-31T00:00:00.000Z,D15,21,X,Unknown,Under Investigation,Property,60622,Medium,FALSE
10020080,CPD596184,Criminal Damage,Street,FALSE,North Side,Unknown,Humboldt Park,290,2002,57,X,Asian,9999-12-31T00:00:00.000Z,228,9999-12-31T00:00:00.000Z,D11,-1,X,Black,Under Investigation,Property,60622,Medium,FALSE
